count,magx,magy,magz
53,0.32179508083645453,-0.16144295580947549,-0.18762289458939044
54,-0.15926129424448257,0.044724062082354694,-0.05345070834232634
55,0.3141592653589793,0.42542400517361784,-0.06544984694978735
56,0.014180800172453928,0.037088246604879506,0.4439681284760576
57,-0.07963064712224129,-0.22580197197676638,-0.07526732399225546
58,0.002181661564992912,-0.019634954084936207,0.0
59,0.00545415391248228,0.0,0.0
60,0.0,-0.017453292519943295,-0.02181661564992912
61,-0.004363323129985824,0.014180800172453928,0.0
62,0.013089969389957472,0.10690141668465268,-0.6512259771503842
63,0.015271630954950384,-0.032724923474893676,-0.002181661564992912
64,-0.004363323129985824,0.011999138607461015,0.003272492347489368
65,-0.002181661564992912,0.006544984694978736,-0.00545415391248228
66,-0.009817477042468103,0.05781403147231216,-0.7668540400950086
67,0.002181661564992912,-0.028361600344907856,-0.013089969389957472
68,-0.003272492347489368,0.01090830782496456,0.0
69,0.001090830782496456,0.0,0.002181661564992912
70,0.02181661564992912,0.10690141668465268,0.001090830782496456
71,0.018544123302439753,0.08617563181722002,0.002181661564992912
72,0.001090830782496456,-0.008726646259971648,-0.015271630954950384
73,-0.006544984694978736,-0.02181661564992912,-0.008726646259971648
74,-0.001090830782496456,-0.008726646259971648,-0.00545415391248228
75,-0.011999138607461015,-0.07417649320975901,-0.007635815477475192
76,0.00545415391248228,0.032724923474893676,0.001090830782496456
77,-0.8213955792198313,-0.7134033317526822,-1.7169676516494217
78,-0.04363323129985824,-0.11017390903214205,-0.006544984694978736
79,0.004363323129985824,0.007635815477475192,-0.002181661564992912
80,0.00545415391248228,0.015271630954950384,-0.001090830782496456
81,0.0818123086872342,0.11017390903214205,-0.6305001922829515
82,-0.015271630954950384,-0.016362461737446838,-0.022907446432425576
83,-0.061086523819801536,-0.08072147790473774,-0.17562375598192942
84,0.0916297857297023,0.1810779098944117,-1.523890603147549
85,-0.008726646259971648,-0.011999138607461015,0.007635815477475192
86,0.020725784867432664,0.03599741582238305,0.001090830782496456
87,-0.004363323129985824,0.003272492347489368,0.006544984694978736
88,0.0272707695624114,0.09381144729469522,-1.0788316438889949
89,-0.018544123302439753,-0.018544123302439753,0.1407171709420428
90,0.47778388273344774,0.42215151282612845,1.150826475533761
91,-0.4494222823885399,-0.4559672670835186,0.9479319499894202
92,-0.38724492778624187,-0.43196898986859655,1.0450158896316049
93,0.272707695624114,0.3272492347489368,0.9795660426818175
94,-0.0719948316447661,-0.38724492778624187,0.9228428419920017
95,-0.23125612588924865,-0.016362461737446838,1.0330167510241437
96,0.028361600344907856,-0.039269908169872414,1.246819584393449
97,0.2879793265790644,0.05672320068981571,1.2326387842209952
98,-0.15271630954950383,0.11780972450961724,1.2260937995260166
99,0.0272707695624114,0.06872233929727672,0.9479319499894202
100,-0.09381144729469522,-0.09599310885968812,0.767944870877505
101,-0.0545415391248228,-0.044724062082354694,0.05126904677733343
102,0.02181661564992912,0.019634954084936207,-0.04145156973486533
103,0.04254240051736178,-0.020725784867432664,0.1559888018969932
104,0.011999138607461015,0.002181661564992912,0.7210391472301574
105,0.007635815477475192,0.11344640137963143,1.036289243371633
106,0.09053895494720585,0.22580197197676638,1.153008137098754
107,-0.016362461737446838,0.20943951023931956,1.538071403320003
108,0.19962203319685143,0.10690141668465268,1.8882280845013653
109,-0.022907446432425576,0.24216443371421323,2.1445733183880322
110,0.1265363707695889,0.25089107997418486,1.758419221384287
111,0.5214171140333059,0.05672320068981571,1.6209745427897335
112,0.08399397025222712,0.2716168648416175,1.5664330036649108
113,0.1832595714594046,0.26070855701665296,1.8598664841564574
114,-0.2585268954516601,0.19853120241435498,2.1827523957754082
115,0.11235557059713497,0.2181661564992912,2.022400270748429
116,0.1559888018969932,0.20398535632683726,1.9253163311062447
117,0.02945243112740431,0.4276056667386107,2.2591105505501603
118,0.05126904677733343,0.33815754257390135,2.6878070480712677
119,0.08290313946973066,0.11671889372712078,2.433643475749593
120,0.27052603405912107,0.1189005552921137,2.0529435326583303
121,0.3196134192714616,0.2825251726665821,2.095485933175692
122,0.12762720155208535,0.24652775684419906,2.287472150895068
123,-0.017453292519943295,0.25743606466916363,2.526364092261792
124,0.1308996938995747,0.2879793265790644,2.1467549799530254
125,0.06981317007977318,0.2007128639793479,2.0922134408282025
126,0.020725784867432664,0.2476185876266955,2.091122610045706
127,0.2901609881440573,0.2694352032766246,2.2471114119426994
128,-0.007635815477475192,0.28034351110158917,2.072578486743266
129,0.28579766501407144,-0.022907446432425576,1.9645862392761173
130,0.5006913291658733,0.4265148359561143,1.9034997154563156
131,0.21707532571679475,0.27379852640661045,2.145664149170529
132,-0.136353847812057,0.18871372537188688,2.5012749842643736
133,0.18871372537188688,0.11344640137963143,2.3845560905372527
134,0.34797501961636945,0.2879793265790644,2.255838058202671
135,0.12217304763960307,0.2683443724941282,2.34855867471487
136,0.08290313946973066,0.34470252726888007,2.6561729553788704
137,0.11126473981463851,0.4908738521234052,2.3169245820224726
138,0.2530727415391778,0.16144295580947549,2.237293934900231
139,0.20289452554434081,0.3959715740462135,2.2634738736801463
140,0.2596177262341565,0.1559888018969932,2.41619018322965
141,0.11344640137963143,0.30543261909900765,2.5830872929516078
142,0.24652775684419906,0.06217735460229799,2.1369375029105573
143,0.3534291735288517,0.19416787928436915,1.9558595930161455
144,0.13853550937704992,0.26725354171163174,2.0463985479633515
145,-0.03490658503988659,0.055632369907319255,2.4314618141846003
146,0.25416357232167425,0.18762289458939044,2.3932827367972243
147,0.1559888018969932,-0.03599741582238305,2.1663899340379618
148,0.17016960206944712,0.31525009614147576,2.443460952792061
149,0.0272707695624114,0.2585268954516601,2.8001626186684025
150,0.2716168648416175,0.28361600344907856,2.464186737659494
151,0.2716168648416175,-0.10690141668465268,2.4794583686144445
152,0.08399397025222712,0.2650718801466388,2.571088154344147
153,-0.05672320068981571,0.13308135546456762,2.65944544772636
154,0.08508480103472356,0.2781618495365963,2.301652951067522
155,0.06763150851478027,0.11999138607461016,1.9558595930161455
156,-0.007635815477475192,0.2814343418840856,1.6438819892221592
157,-0.011999138607461015,-0.004363323129985824,1.7987799603366559
158,0.037088246604879506,0.055632369907319255,1.1388273369263
159,0.020725784867432664,0.08726646259971647,0.6403176693254197
160,0.17998707911191522,0.1505346479845109,0.3534291735288517
161,0.04254240051736178,0.004363323129985824,0.18980455615438332
162,-0.09708393964218458,-0.07635815477475191,0.06217735460229799
163,-0.03599741582238305,-0.004363323129985824,0.05126904677733343
164,0.016362461737446838,0.0545415391248228,0.04254240051736178
165,0.02399827721492203,-0.032724923474893676,0.006544984694978736
166,-0.0545415391248228,-0.07090400086226964,-0.007635815477475192
167,0.018544123302439753,-0.0272707695624114,0.039269908169872414
168,0.031634092692397225,0.020725784867432664,0.015271630954950384
169,-0.019634954084936207,-0.017453292519943295,0.004363323129985824
170,-0.03599741582238305,0.04690572364734761,0.009817477042468103
171,0.0272707695624114,-0.04036073895236887,0.0545415391248228
172,-0.004363323129985824,0.009817477042468103,0.019634954084936207
173,-0.01090830782496456,-0.05781403147231216,-0.04036073895236887
174,0.03381575425739013,-0.007635815477475192,-0.026179938779914945
175,-0.002181661564992912,-0.018544123302439753,0.0272707695624114
176,0.009817477042468103,-0.02945243112740431,0.0272707695624114
177,-0.015271630954950384,0.007635815477475192,-0.001090830782496456
178,-0.026179938779914945,0.03599741582238305,-0.001090830782496456
179,-0.06217735460229799,-0.038179077387375956,-0.007635815477475192
180,-0.020725784867432664,0.007635815477475192,0.03381575425739013
181,0.02181661564992912,-0.0272707695624114,0.02945243112740431
182,0.11126473981463851,0.03381575425739013,0.006544984694978736
183,0.04145156973486533,-0.08290313946973066,0.004363323129985824
184,-0.022907446432425576,0.003272492347489368,0.013089969389957472
185,-0.05126904677733343,0.02945243112740431,0.0
186,-0.025089107997418487,0.044724062082354694,-0.011999138607461015
187,0.03381575425739013,-0.02945243112740431,-0.009817477042468103
188,-0.016362461737446838,-0.019634954084936207,-0.044724062082354694
189,-0.022907446432425576,0.06544984694978735,-0.04363323129985824
190,-0.013089969389957472,0.004363323129985824,-0.11780972450961724
191,-0.016362461737446838,-0.013089969389957472,-0.4265148359561143
192,-0.12217304763960307,-0.08508480103472356,-0.7744898555724837
193,-0.12326387842209953,0.05890486225480862,-1.5249814339300454
194,-0.0272707695624114,-0.41996985126113556,-2.3387411976724017
195,0.05999569303730508,-0.22907446432425577,-2.107485071783153
196,-0.27707101875409984,-0.45705809786601503,-2.0976675947406846
197,-0.4461497900410505,-0.31852258848896514,-2.337650366889905
198,-0.1930770485018727,-0.29670597283903605,-2.9725138823028425
199,-0.11999138607461016,-0.22580197197676638,-2.88088409657314
