count,magx,magy,magz
0,0.0,0.001090830782496456,-0.004363323129985824
1,-0.002181661564992912,-0.001090830782496456,0.001090830782496456
2,0.001090830782496456,-0.001090830782496456,-0.001090830782496456
3,-0.001090830782496456,-0.002181661564992912,0.002181661564992912
4,-0.001090830782496456,0.0,0.0
5,0.001090830782496456,0.002181661564992912,-0.002181661564992912
6,-0.001090830782496456,0.0,0.001090830782496456
7,0.0,-0.001090830782496456,0.0
8,0.0,-0.003272492347489368,0.001090830782496456
9,0.001090830782496456,0.001090830782496456,0.0
10,-0.001090830782496456,0.0,0.0
11,0.002181661564992912,-0.001090830782496456,0.0
12,0.001090830782496456,0.0,0.001090830782496456
13,0.001090830782496456,0.0,0.002181661564992912
14,0.0,0.001090830782496456,0.0
15,0.0,-0.003272492347489368,0.001090830782496456
16,0.0,0.0,0.001090830782496456
17,-0.001090830782496456,0.001090830782496456,0.001090830782496456
18,0.0,0.0,0.0
19,0.002181661564992912,-0.002181661564992912,0.002181661564992912
20,0.0,0.0,-0.001090830782496456
21,-0.002181661564992912,0.001090830782496456,0.0
22,0.0,0.0,0.001090830782496456
23,-0.001090830782496456,-0.003272492347489368,-0.001090830782496456
24,0.001090830782496456,0.0,0.0
25,0.001090830782496456,-0.002181661564992912,-0.001090830782496456
26,0.0,0.003272492347489368,0.0
27,0.0,-0.001090830782496456,0.001090830782496456
28,0.0,0.0,0.0
29,0.0,0.001090830782496456,0.002181661564992912
30,-0.001090830782496456,-0.003272492347489368,0.0
31,-0.001090830782496456,0.003272492347489368,0.001090830782496456
32,0.003272492347489368,0.002181661564992912,-0.001090830782496456
33,-0.002181661564992912,0.002181661564992912,-0.001090830782496456
34,-0.003272492347489368,-0.004363323129985824,-0.002181661564992912
35,0.0,-0.003272492347489368,0.001090830782496456
36,-0.001090830782496456,0.0,0.001090830782496456
37,0.001090830782496456,0.002181661564992912,0.0
38,-0.003272492347489368,0.0,0.002181661564992912
39,0.002181661564992912,0.0,0.001090830782496456
40,-0.001090830782496456,-0.003272492347489368,0.0
41,0.0,0.001090830782496456,0.0
42,0.001090830782496456,0.003272492347489368,0.001090830782496456
43,0.0,0.001090830782496456,0.001090830782496456
44,0.002181661564992912,-0.001090830782496456,0.002181661564992912
45,0.002181661564992912,0.0,0.0
46,0.0,-0.002181661564992912,-0.001090830782496456
47,0.003272492347489368,-0.002181661564992912,-0.001090830782496456
48,0.0,0.0,-0.004363323129985824
49,0.001090830782496456,0.0,0.0
50,0.0,-0.003272492347489368,0.0
51,0.001090830782496456,0.0,0.0
52,-0.003272492347489368,0.002181661564992912,0.001090830782496456
53,-0.002181661564992912,0.001090830782496456,-0.001090830782496456
54,-0.001090830782496456,0.001090830782496456,0.0
55,0.001090830782496456,0.001090830782496456,0.0
56,0.002181661564992912,-0.001090830782496456,-0.001090830782496456
57,-0.002181661564992912,-0.003272492347489368,-0.001090830782496456
58,0.001090830782496456,0.001090830782496456,0.0
59,0.002181661564992912,0.0,0.001090830782496456
60,0.0,0.0,0.002181661564992912
61,0.002181661564992912,-0.001090830782496456,0.001090830782496456
62,-0.001090830782496456,-0.002181661564992912,0.001090830782496456
63,-0.001090830782496456,0.001090830782496456,-0.001090830782496456
64,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456
65,0.0,-0.002181661564992912,-0.001090830782496456
66,0.0,0.004363323129985824,-0.001090830782496456
67,-0.001090830782496456,0.001090830782496456,0.001090830782496456
68,0.001090830782496456,0.002181661564992912,0.0
69,-0.002181661564992912,0.0,0.0
70,0.002181661564992912,-0.001090830782496456,-0.001090830782496456
71,0.001090830782496456,0.0,0.0
72,-0.001090830782496456,0.002181661564992912,-0.001090830782496456
73,-0.001090830782496456,-0.001090830782496456,0.0
74,-0.003272492347489368,0.002181661564992912,0.0
75,0.0,0.001090830782496456,0.001090830782496456
76,0.0,0.003272492347489368,0.0
77,0.001090830782496456,-0.002181661564992912,0.0
78,0.001090830782496456,-0.001090830782496456,0.001090830782496456
79,-0.001090830782496456,0.0,0.0
80,0.001090830782496456,0.0,0.0
81,0.002181661564992912,-0.003272492347489368,0.002181661564992912
82,-0.001090830782496456,-0.001090830782496456,0.001090830782496456
83,0.001090830782496456,0.002181661564992912,0.001090830782496456
84,-0.001090830782496456,0.001090830782496456,-0.003272492347489368
85,-0.002181661564992912,-0.003272492347489368,0.0
86,0.0,0.0,0.002181661564992912
87,0.002181661564992912,0.0,0.0
88,0.002181661564992912,-0.002181661564992912,0.002181661564992912
89,-0.002181661564992912,0.002181661564992912,-0.002181661564992912
90,0.001090830782496456,0.001090830782496456,0.002181661564992912
91,-0.001090830782496456,0.0,0.001090830782496456
92,0.0,-0.001090830782496456,-0.001090830782496456
93,0.0,0.003272492347489368,0.001090830782496456
94,0.0,-0.004363323129985824,-0.001090830782496456
95,0.001090830782496456,-0.003272492347489368,-0.001090830782496456
96,0.0,0.001090830782496456,-0.002181661564992912
97,0.002181661564992912,-0.003272492347489368,0.002181661564992912
98,-0.001090830782496456,-0.002181661564992912,0.002181661564992912
99,-0.003272492347489368,-0.00545415391248228,0.002181661564992912
